X,Y,OBJECTID,Onstreet,Atstreet,Month,Bridge_ID,DirFrom,LocationID,PkHrVol,Max24HrDay,PkHrDay,PkHrTime,PkHrAMPM,Month2,AWT,Max24HrVol,YearTxt,Year,last_edited_date
860504.275373664,994411.074566409,785,Rock Hill Rd,Watson Rd,6, ,S,838,1044,Fri,Wed,5:00,PM,June,11290,11466,2014,2014,2014/11/20 16:12:57+00
833031.879531164,1041317.32458574,786,Ross Ave,Fee Fee Rd,6, ,S,839,674,Fri,Tue,5:00,PM,June,5570,5620,2017,2017,2017/07/21 16:02:49+00
831365.212916996,1035143.7135734,787,Ross Ave,Olive Blvd,6, ,N,840,961,Fri,Fri,12:00,PM,June,10780,10920,2017,2017,2017/07/21 16:03:29+00
791750.629744746,1003235.72752074,788,Ruck Rd,Manchester Rd,8, ,S,841,164,Wed,Wed,3:00,PM,August,1600,1661,2007,2007,
823298.653918911,977225.666351989,789,San-Luis Rey Parkway,Hawkins Rd,10, ,E,842,251,Thu,Tue,3:00,PM,October,2270,2400,2014,2014,2014/11/20 16:14:27+00
824916.43874108,975858.054585904,790,San-Luis Rey Parkway,San Lucas Ln,10, ,E,843,143,Thu,Thu,3:00,PM,October,1210,1315,2014,2014,2014/11/20 16:15:09+00
873748.944094244,971257.525729239,791,Sappington Barracks Rd,Barracksview Rd,9, ,E,844,417,Fri,Fri,5:00,PM,September,4800,5109,2015,2015,2015/12/09 16:12:04+00
874712.48580233,971585.650729157,792,Sappington Barracks Rd,Buckley Rd,9, ,E,845,504,Fri,Wed,6:00,PM,September,6230,6593,2015,2015,2015/12/09 16:12:49+00
877665.610801578,971892.942109324,793,Sappington Barracks Rd,Telegraph Rd,9, ,W,846,512,Fri,Tue,5:00,PM,September,5850,6163,2015,2015,2015/12/09 16:13:31+00
852493.366526745,996294.255511321,794,Sappington Rd,Big Bend Rd,9, ,S,847,1541,Wed,Wed,5:00,PM,September,14550,15371,2012,2012,
854526.352618247,984507.797128908,795,Sappington Rd,Denny Rd,9, ,N,848,1563,Fri,Fri,4:00,PM,September,13770,15972,2012,2012,
854525.484509744,983894.515875153,796,Sappington Rd,Gravois Rd,10, ,S,849,1366,Wed,Thu,7:00,AM,October,11430,12010,2017,2017,2017/11/09 18:09:37+00
854476.873386495,976697.12016499,797,Sappington Rd,I-270,9, ,N,850,1202,Wed,Thu,7:00,AM,September,9870,10867,2012,2012,
854502.915001079,981710.835531242,798,Sappington Rd,Lindbergh Blvd,10, ,N,851,1375,Wed,Thu,7:00,AM,October,11500,11748,2017,2017,2017/11/09 18:10:17+00
854502.915001079,981443.474189319,799,Sappington Rd,Lindbergh Blvd,9, ,S,852,1506,Wed,Thu,7:00,AM,September,12110,12961,2012,2012,
853384.85949441,991804.585356824,800,Sappington Rd,Watson Rd,9, ,N,853,1887,Fri,Thu,5:00,PM,September,18040,19192,2012,2012,
853506.38746658,991596.252112076,801,Sappington Rd,Watson Rd,10, ,S,854,1358,Thu,Thu,3:00,PM,October,12820,13029,2017,2017,2017/11/09 18:11:02+00
844433.412830412,1046485.05407965,802,Schaefer Dr,Adie Rd,6, ,SE,855,270,Wed,Wed,3:00,PM,June,2190,2438,2006,2006,
846023.690489747,1044676.02620166,803,Schaefer Dr,Lindbergh Blvd,6, ,NW,856,97,Fri,Fri,2:00,PM,June,830,880,2006,2006,
854183.727975413,972369.733478568,804,Schuessler Rd,Tesson Ferry Rd,9, ,W,860,816,Wed,Tue,4:00,PM,September,9800,10144,2017,2017,2017/11/09 18:11:44+00
839597.428735994,1045645.64959049,805,Schuetz Rd,Adie Rd,10,273-C,S,861,1763,Wed,Wed,7:00,AM,October,10730,12079,2013,2013,
839602.142309245,1048937.05639349,806,Schuetz Rd,Dorsett Rd,8, ,S,862,722,Wed,Mon,12:00,PM,August,6560,6856,2013,2013,
839559.08662108,1047982.45561241,807,Schuetz Rd,Fee Fee Rd,8, ,S,863,852,Thu,Wed,12:00,PM,August,8400,8628,2013,2013,
846208.39222008,1038073.6014144,808,Schuetz Rd,Guelbreth Ln,8, ,W,864,940,Thu,Wed,5:00,PM,August,9030,9282,2013,2013,
840470.544771913,1042552.76830907,809,Schuetz Rd,Lackland Rd,8, ,S,865,1194,Thu,Thu,5:00,PM,August,12440,12866,2013,2013,
847371.586744078,1038056.24055674,810,Schuetz Rd,Lindbergh Blvd,8, ,W,866,1079,Mon,Wed,5:00,PM,August,10620,1031,2013,2013,
840270.891955994,1044041.48350749,811,Schuetz Rd,Page Ave,8, ,N,867,1501,Wed,Wed,7:00,AM,August,14460,14944,2013,2013,
840262.211527161,1043676.90024716,812,Schuetz Rd,Page Ave,8, ,S,868,1245,Thu,Fri,4:00,PM,August,14240,14337,2013,2013,
840900.232560828,1040729.85167933,813,Schuetz Rd,Villa Dorado Dr,8, ,S,869,825,Thu,Thu,5:00,PM,August,7550,7827,2013,2013,
845245.718620494,1038081.41406282,814,Schuetz Rd,Willowbrook Dr,8, ,W,870,974,Wed,Wed,5:00,PM,August,8080,8557,2013,2013,
841698.079390328,1034289.50038682,815,Schulte Rd,Olive Blvd,10, ,N,871,480,Fri,Wed,5:00,PM,October,4260,4444,2017,2017,2017/11/09 18:12:31+00
839637.456214994,1040525.59683849,816,Schulte Rd,Villa Dorado Dr,6, ,S,872,495,Wed,Tue,5:00,PM,June,3850,3901,2017,2017,2017/07/21 16:04:23+00
877173.762047745,992599.780288741,817,Seibert Ave,Gravois Rd,7, ,SE,873,243,Tue,Tue,5:00,PM,July,2910,2967,2014,2014,2014/11/20 16:18:19+00
876690.937882163,992767.718929239,818,Seibert Ave,Heege Rd,7, ,E,874,302,Wed,Fri,4:00,PM,July,3280,3423,2014,2014,2014/11/20 16:16:35+00
880087.500314746,989921.156380907,819,Seibert Ave,Morganford Rd,7, ,NW,875,370,Fri,Fri,4:00,PM,July,4250,4589,2014,2014,2014/11/20 16:17:38+00
880226.049578328,989795.202236488,820,Seibert Ave,Morganford Rd,7, ,SE,876,179,Fri,Tue,4:00,PM,July,1790,1865,2014,2014,2014/11/20 16:18:57+00
884385.014357496,1071854.39277657,821,Seven Hills Dr,New Halls Ferry Rd,5, ,SW,877,225,Wed,Thu,3:00,PM,May,2370,2444,2016,2016,2017/01/04 17:19:54+00
882732.567531161,1072473.01194616,822,Seven Hills Dr,West Florissant Ave,5, ,E,878,278,Wed,Wed,2:00,PM,May,2340,2635,2016,2016,2017/01/04 17:20:40+00
882602.552699327,1072512.85504232,823,Seven Hills Dr,West Florissant Ave,5, ,W,879,123,Fri,Wed,6:00,PM,May,1460,1566,2016,2016,2017/01/04 17:21:11+00
826715.295707662,1045491.48552874,824,Seven Pines Dr,Amiot Dr,11, ,N,880,86,Fri,Fri,4:00,PM,November,860,928,2015,2015,2017/01/04 17:22:04+00
826935.985226911,1045313.70799716,825,Seven Pines Dr,Amiot Dr,11, ,S,881,266,Fri,Fri,5:00,PM,November,2260,2356,2015,2015,2017/01/04 17:22:51+00
827800.351936497,1039968.12026315,826,Seven Pines Dr,Fee Fee Rd,11, ,N,882,469,Fri,Fri,6:00,PM,November,4800,5206,2015,2015,2017/01/04 17:23:34+00
860696.376367413,1083383.6446524,827,Shackelford Rd,Charbonier Rd,7, ,NE,883,3786,Fri,Tue,5:00,PM,July,38280,40381,2011,2011,2017/07/21 16:07:47+00
873949.848548077,1100317.67213599,828,Shackelford Rd,Douglas Rd,7, ,SW,884,186,Wed,Wed,5:00,PM,July,2220,2298,2011,2011,2017/07/21 16:07:55+00
865067.904369745,1087074.61660115,829,Shackelford Rd,Humes Ln,7, ,NE,885,1980,Fri,Thu,5:00,PM,July,21650,22887,2011,2011,2017/07/21 16:08:01+00
864876.931982663,1086821.14466716,830,Shackelford Rd,Humes Ln,7, ,SW,886,2424,Fri,Fri,5:00,PM,July,26150,27441,2011,2011,2017/07/21 16:08:50+00
871095.682012331,1095796.83898607,831,Shackelford Rd,New Halls Ferry Rd,7, ,SW,887,1032,Wed,Wed,5:00,PM,July,10500,11893,2011,2011,2017/07/21 16:10:06+00
871651.237659745,1096317.67226199,832,Shackelford Rd,Old Halls Ferry Rd,7, ,NE,888,470,Fri,Fri,5:00,PM,July,5990,6166,2011,2011,2017/07/21 16:10:42+00
867835.26530483,1091178.78326157,833,Shackelford Rd,Wiethaupt Rd,10, ,NE,889,1376,Fri,Fri,5:00,PM,October,14450,15013,2017,2017,2017/11/09 18:14:44+00
867685.959829163,1090876.70020432,834,Shackelford Rd,Wiethaupt Rd,7, ,SW,890,1648,Fri,Fri,5:00,PM,July,17040,17682,2011,2011,2017/07/21 16:11:30+00
866583.585065413,1024130.66440532,835,Shaw Park Dr,Bemiston Ave,10, ,W,891,909,Tue,Fri,4:00,PM,October,8280,8449,2017,2017,2017/11/09 18:13:34+00
865378.723958079,1024050.80334457,836,Shaw Park Dr,Brentwood Blvd,10, ,E,892,616,Thu,Tue,4:00,PM,October,2880,2863,2017,2017,2017/11/09 18:14:00+00
865290.182468496,1024068.16453032,837,Shaw Park Dr,Brentwood Blvd,8, ,W,893,619,Thu,Tue,4:00,PM,August,5353,5608,2018,2018,2019/04/18 17:07:02+00
866128.724098496,1024046.10125424,838,Shaw Park Dr,Central Ave,10, ,W,894,928,Thu,Wed,4:00,PM,October,9150,9459,2017,2017,2017/11/09 18:15:47+00
867367.873523079,1024428.04602841,839,Shaw Park Dr,Hanley Rd,10, ,W,895,489,Thu,Wed,7:00,AM,October,4260,4371,2017,2017,2017/11/09 18:16:17+00
902844.106048163,1064288.81505999,840,Shepley Dr,Lilac Ave,8, ,E,896,553,Fri,Thu,5:00,PM,August,7020,7564,2015,2015,2017/01/04 17:25:36+00
907440.460372496,1063546.62756799,841,Shepley Dr,Spring Garden Dr,8, ,E,897,61,Thu,Fri,4:00,PM,August,810,826,2015,2015,2017/01/04 17:26:01+00
907236.467342161,1063650.79435441,842,Shepley Dr,Spring Garden Dr,8, ,W,898,277,Fri,Fri,5:00,PM,August,3620,3800,2015,2015,2017/01/04 17:27:48+00
830893.700736661,1069954.91888524,843,Shoreline Dr,Earth City Expressway,4, ,W,899,437,Thu,Thu,7:00,AM,April,4010,4156,2006,2006,
869858.894131579,1007615.00419524,844,Shrewsbury Ave,Big Bend Blvd,8, ,SE,900,1696,Thu,Thu,4:00,PM,August,17830,18054,2017,2017,2017/11/09 18:17:07+00
869615.320799828,1004170.17709541,845,Shrewsbury Ave,Murdoch Ave,7, ,N,901,734,Wed,Wed,5:00,PM,July,7070,7242,2017,2017,2017/11/09 18:22:13+00
885307.497092579,1097253.55227999,846,Sinks Rd,Old Jamestown Rd,6, ,S,902,39,Thu,Thu,11:00,AM,June,400,434,2016,2016,2017/01/04 17:28:32+00
884139.942669161,1087506.24040982,847,Sinks Rd,Robbins Mill Rd,6, ,N,903,83,Thu,Fri,12:00,PM,June,880,922,2016,2016,2017/01/04 17:29:01+00
827713.529603578,979476.242887571,848,Smizer Mill Rd,Bowles Ave,8, ,W,904,529,Thu,Fri,4:00,PM,August,5400,5646,2016,2016,2017/01/04 17:29:42+00
824101.68446508,979590.739377737,849,Smizer Mill Rd,Hawkins Rd,8, ,E,905,616,Thu,Wed,5:00,PM,August,7560,7802,2016,2016,2017/01/04 17:30:25+00
823747.786222745,979351.337625571,850,Smizer Mill Rd,Hawkins Rd,8, ,W,906,444,Thu,Thu,5:00,PM,August,4400,4494,2016,2016,2017/01/04 17:31:07+00
822030.338214077,979694.827096075,851,Smizer Mill Rd,Majestic Dr,8, ,W,907,324,Fri,Tue,5:00,PM,August,3630,3718,2016,2016,2017/01/04 17:31:37+00
817762.74045008,983618.935389571,852,Smizer Mill Rd,Meramec Station Rd,8, ,S,908,381,Thu,Wed,5:00,PM,August,3780,3851,2016,2016,2017/01/04 17:32:23+00
837000.974611327,986784.339491822,853,Soccer Park Rd,North Highway Dr,8, ,NE,909,1477,Tue,Tue,7:00,AM,August,13460,14246,2016,2016,2017/01/04 17:33:11+00
838589.516381744,987313.853524655,854,Soccer Park Rd,Yarnell Rd,8, ,W,910,1219,Thu,Fri,7:00,AM,August,12860,13314,2016,2016,2017/01/04 17:34:02+00
902178.385922913,1078792.32214215,855,Spanish Pond Rd,Bellefontaine Rd,6, ,E,911,453,Sat,Sat,4:00,PM,June,4880,5540,2015,2015,2015/12/09 16:14:47+00
778434.761363413,1032752.41225366,856,Spirit of St Louis Blvd,Chesterfield Airport Rd,9, ,S,913,433,Thu,Fri,4:00,PM,September,4030,4045,2016,2016,2017/01/04 17:34:45+00
877088.058150914,986449.068508819,857,Spring Dr,Union Rd,8, ,NW,914,268,Fri,Thu,5:00,PM,August,2960,3199,2007,2007,
907393.334482495,1063657.03810832,858,Spring Garden Dr,Shepley Dr,8, ,N,915,348,Sat,Fri,5:00,PM,August,4590,5470,2015,2015,2015/12/09 16:16:20+00
907585.074584577,1084296.48698682,859,Spanish Pond Rd,Strodtman Rd,7, ,W,912,81,Sat,Sat,5:00,PM,July,840,928,2015,2015,2015/12/09 16:15:21+00
907328.350360494,1063501.07582182,860,Spring Garden Dr,Shepley Dr,8, ,S,916,247,Fri,Fri,4:00,PM,August,3170,3378,2015,2015,2015/12/09 16:16:52+00
838638.592727162,1065671.06229549,861,St Charles Rock Rd,Boenker Ln,12, ,W,918,1892,Tue,Tue,12:00,PM,December,19070,21831,2016,2016,2017/11/09 20:50:16+00
832013.592853829,1072455.78461841,862,St Charles Rock Rd,Earth City Expressway,10, ,E,919,986,Tue,Tue,12:00,PM,October,10450,10830,2017,2017,2017/11/09 18:23:51+00
897872.547093663,1056132.96194915,863,St Cyr Rd,Bellefontaine Rd,3, ,W,920,311,Fri,Thu,3:00,PM,March,2770,2891,2016,2016,2017/01/04 17:35:25+00
892105.472341746,1056903.01355866,864,St Cyr Rd,Halls Ferry Rd,3, ,E,921,535,Fri,Fri,5:00,PM,March,5930,6198,2016,2016,2017/01/04 17:36:04+00
894143.666756161,1056635.65254482,865,St Cyr Rd,Lewis and Clark Blvd,3, ,E,922,462,Fri,Thu,3:00,PM,March,4270,4428,2016,2016,2017/01/04 17:36:41+00
893789.500141662,1056684.26333999,866,St Cyr Rd,Lewis and Clark Blvd,3, ,W,923,480,Fri,Fri,5:00,PM,March,5030,5273,2016,2016,2017/01/04 17:37:16+00
869110.422203328,1079842.07233924,867,St Ferdinand St,Lindbergh Blvd,3, ,S,924,828,Fri,Fri,4:00,PM,March,9020,9996,2016,2016,2017/01/04 17:38:21+00
867982.331939828,1078033.88960391,868,St Ferdinand St,Washington St,4, ,N,925,1589,Fri,Thu,5:00,PM,April,17130,18748,2016,2016,2017/01/04 17:38:59+00
867906.766146079,1077893.55294232,869,St Ferdinand St,Washington St,3, ,S,926,2024,Fri,Tue,5:00,PM,March,20880,22205,2016,2016,2017/01/04 17:39:37+00
827677.750147577,990263.347297572,870,St Louis Ave,Marshall Rd,8, ,NW,927,423,Thu,Wed,3:00,PM,August,4310,4552,2016,2016,2017/01/04 17:40:28+00
791113.005691912,1005173.64326432,871,Strecker Rd,Ellisville City Limits,7, ,S,928,249,Thu,Thu,5:00,PM,July,2550,2627,2004,2004,2015/03/10 16:36:16+00
908949.513456747,1083788.17173049,872,Strodtman Rd,Spanish Pond Rd,6, ,E,929,75,Sat,Sat,4:00,PM,June,650,758,2016,2016,2017/01/04 17:40:59+00
813067.135011911,995973.863107488,873,Sulphur Spring Rd,Big Bend Rd,9, ,N,930,1214,Fri,Mon,4:00,PM,September,12420,13077,2014,2014,2014/11/20 16:22:16+00
813084.75111841,995454.299185991,874,Sulphur Spring Rd,Big Bend Rd,9,373-C,S,931,904,Fri,Fri,4:00,PM,September,9270,9888,2014,2014,2014/11/20 16:23:38+00
814410.884949081,1004487.75191958,875,Sulphur Spring Rd,Manchester Rd,10, ,S,932,1278,Wed,Wed,5:00,PM,October,13610,14275,2014,2014,2014/11/20 16:24:15+00
812700.415929079,992778.194630072,876,Sulphur Spring Rd,Vance Rd,9,354-C,N,933,584,Fri,Tue,5:00,PM,September,5250,5531,2014,2014,2014/11/20 16:23:00+00
827532.41283983,973321.085250407,877,Summit Rd,Bowles Ave,11, ,E,934,439,Fri,Fri,4:00,PM,November,3790,4033,2014,2014,2014/11/20 16:24:56+00
831548.037682578,972584.106081322,878,Summit Rd,Country Home Dr,11, ,W,935,575,Fri,Fri,5:00,PM,November,5240,5713,2014,2014,2014/11/20 16:25:35+00
832396.995958414,972490.356268823,879,Summit Rd,Mo Rte 30,11, ,W,936,788,Fri,Fri,5:00,PM,November,7340,8003,2014,2014,2014/11/20 16:26:07+00
875762.160868328,953930.201131992,880,Susan Rd,Telegraph Rd,8, ,E,937,148,Fri,Fri,5:00,PM,August,1604,1676,2018,2018,2019/04/18 17:07:48+00
850464.805951327,963905.178229235,881,Suson Hills Rd,Butler Hill Rd,8, ,N,938,194,Fri,Thu,3:00,PM,August,2030,2099,2017,2017,2017/11/09 18:25:06+00
850882.901571829,963465.079371907,882,Suson Hills Rd,Tesson Ferry Rd,8, ,NW,939,375,Thu,Thu,3:00,PM,August,4160,4261,2017,2017,2017/11/09 18:25:44+00
850938.456906911,963364.385019489,883,Suson Hills Rd,Tesson Ferry Rd,8, ,SE,940,204,Wed,Wed,5:00,pm,August,2150,2221,2017,2017,2017/11/09 18:57:00+00
853445.401368078,962142.162726402,884,Suson Hills Rd,Wells Rd,9, ,W,941,102,Fri,Fri,5:00,pm,September,1180,1267,2017,2017,2017/11/09 18:55:46+00
880157.640922494,975590.07940007,885,Telegraph Rd,Kingston Dr,8, ,NW,942,1086,Fri,Fri,4:00,PM,August,12430,13097,2015,2015,2017/01/04 17:41:39+00
881151.564787664,982990.252919905,886,Telegraph Rd,Lemay Ferry Rd,8, ,SE,943,682,Fri,Fri,5:00,PM,August,7540,8086,2015,2015,2017/01/04 17:42:15+00
880114.238122161,976327.926677652,887,Telegraph Rd,Reavis Barracks Rd,8, ,N,944,801,Fri,Thu,3:00,PM,August,8620,9212,2015,2015,2017/01/04 17:42:49+00
864462.63327058,982357.894604571,888,Tesshire Dr,Musick Ave,12,400 ,NE,945,183,Thu,Thu,4:00,PM,December,1970,2065,2010,2010,2015/03/06 16:34:40+00
866447.63717458,984142.813278824,889,Tesshire Dr,Tesson Ferry Rd,12, ,SW,946,137,Fri,Mon,4:00,PM,December,1310,1358,2010,2010,
860490.19141233,976229.695246823,890,Theiss Rd,East Concord Rd,9, ,S,947,249,Wed,Wed,4:00,PM,September,2350,2376,2017,2017,2017/11/09 18:28:30+00
864198.746331163,970125.447284736,891,Theiss Rd,Little Rock Rd,9, ,NW,948,387,Fri,Wed,5:00,PM,September,3700,3818,2017,2017,2017/11/09 18:29:04+00
863357.167961828,971746.88793949,892,Theiss Rd,Von Talge Rd,10, ,NW,949,111,Thu,Wed,7:00,AM,October,960,984,2007,2007,
858796.421177831,969442.59530399,893,Towne Centre Dr,Ambs Rd,10, ,NW,950,226,Wed,Thu,5:00,PM,October,2030,2224,2012,2012,
858950.779792994,969320.979733571,894,Towne Centre Dr,Ambs Rd,10, ,SE,951,202,Wed,Thu,4:00,PM,October,2090,2238,2012,2012,
901451.672809411,1076551.43653207,895,Trampe Ave,Bellefontaine Rd,6,155-R,E,952,440,Sat,Mon,5:00,PM,June,5220,5525,2015,2015,2015/12/09 16:19:33+00
906489.840882663,1075900.38107566,896,Trampe Ave,Larimore Rd,7, ,W,953,263,Fri,Wed,5:00,PM,July,2880,3062,2015,2015,2015/12/09 16:20:18+00
830958.881052494,995240.950859405,897,Tree Court Dr,Big Bend Rd,8, ,S,954,337,Thu,Thu,11:00,AM,August,2870,3033,2016,2016,2017/01/04 17:57:12+00
833326.874347996,991749.552658491,898,Tree Court Industrial Blvd,Marshall Rd,8, ,N,955,342,Thu,Fri,3:00,PM,August,3190,3324,2016,2016,2017/01/04 17:57:51+00
873335.572545663,981222.759407654,899,Union Rd,Green Park Rd (North Int),9, ,N,956,1441,Fri,Fri,4:00,PM,September,14040,15382,2013,2013,
871692.360608995,978992.156585403,900,Union Rd,Green Park Rd (South Int),9,406,S,957,1313,Fri,Fri,4:00,PM,September,12960,14209,2013,2013,
868351.197671913,974530.051008321,901,Union Rd,Lindbergh Blvd,9, ,N,958,1544,Fri,Fri,4:00,PM,September,14110,16119,2013,2013,
868168.906041745,974295.675820902,902,Union Rd,Lindbergh Blvd,9, ,S,959,967,Sat,Sat,1:00,PM,September,7030,8793,2013,2013,
879898.072543997,989379.00917124,903,Union Rd,Morganford Rd,9, ,NE,960,222,Fri,Fri,4:00,PM,September,1550,2017,2013,2013,
874569.947701577,982847.759110406,904,Union Rd,Reavis Barracks Rd,9, ,NE,961,1248,Fri,Thu,5:00,PM,September,13770,14698,2013,2013,
874372.031102661,982587.342636488,905,Union Rd,Reavis Barracks Rd,9, ,SW,962,1584,Fri,Fri,3:00,PM,September,14100,15868,2013,2013,
879382.447590996,988884.217509903,906,Union Rd,Weber Rd,9, ,NE,963,1715,Fri,Fri,4:00,PM,September,17680,20592,2013,2013,
879215.78092958,988655.05097349,907,Union Rd,Weber Rd,9, ,SW,964,1556,Fri,Fri,3:00,PM,September,9560,12671,2013,2013,
874549.185932077,1089677.48409882,908,Vaile Ave,New Halls Ferry Rd,4, ,NE,965,1234,Fri,Fri,4:00,PM,April,13990,14866,2016,2016,2017/01/04 17:58:45+00
879309.783694331,1092431.57767199,909,Vaile Ave,Old Halls Ferry Rd,4, ,NE,966,501,Thu,Fri,7:00,AM,April,4650,4896,2016,2016,2017/01/04 18:00:46+00
879025.929603245,1092095.64002366,910,Vaile Ave,Old Halls Ferry Rd,4, ,SW,967,1002,Tue,Tue,4:00,PM,April,8240,8831,2016,2016,2017/01/04 18:01:13+00
882023.325511329,1096689.39002249,911,Vaile Ave,Old Jamestown Rd,5, ,SW,968,206,Sat,Sun,4:00,PM,May,1970,2213,2016,2016,2017/01/04 18:01:58+00
867040.420765914,989515.211982824,912,Valcour Ave,Gravois Rd,9, ,N,969,360,Fri,Tue,5:00,PM,September,3370,3490,2015,2015,2015/12/09 16:21:12+00
867792.025889996,995191.126483992,913,Valcour Ave,Heege Rd,5, ,S,970,441,Thu,Thu,3:00,PM,May,4460,4524,2018,2018,2018/08/14 15:23:42+00
867309.961893495,991536.770603739,914,Valcour Ave,Weber Rd,5, ,N,971,424,Wed,Tue,3:00,PM,May,4340,4694,2018,2018,2018/08/14 15:24:11+00
867278.861233912,991277.596581407,915,Valcour Ave,Weber Rd,5, ,S,972,441,Wed,Tue,3:00,PM,May,5840,4831,2018,2018,2018/08/14 15:24:46+00
821848.160756912,982972.564635076,916,Valley Park Rd,Smizer Station Rd,8, ,NE,973,176,Fri,Thu,7:00,AM,August,950,1108,2016,2016,2017/01/04 18:02:44+00
824216.212779328,984867.006384239,917,Valley Park Rd,South Highway Dr,8, ,SW,974,314,Wed,Wed,7:00,AM,August,1330,1399,2016,2016,2017/01/04 18:03:18+00
816973.127199911,989446.362382986,918,Vance Rd,Hanna Rd,9, ,E,975,849,Fri,Thu,5:00,PM,September,7850,8420,2014,2014,2014/11/20 16:27:40+00
816714.263872497,989689.536765404,919,Vance Rd,Hanna Rd,9, ,W,976,660,Fri,Fri,5:00,PM,September,6040,6420,2014,2014,2014/11/20 16:43:34+00
821515.000005912,989532.649940073,920,Vance Rd,Meramec Station Rd,9, ,W,977,1080,Fri,Thu,5:00,PM,September,11180,11854,2014,2014,2014/11/20 16:44:17+00
871338.43874466,1030448.6166644,921,Vernon Ave,Midland Blvd,7,260 ,E,978,502,Thu,Wed,5:00,PM,July,4860,4994,2012,2012,2015/03/06 16:35:51+00
873223.946784664,1031069.99829566,922,Vernon Ave,Pennsylvania Ave,7, ,E,979,420,Thu,Thu,5:00,PM,July,3850,4045,2012,2012,
877360.231491078,1028763.5747589,923,Vernon Ave,St Louis City Limit,7, ,W,980,657,Wed,Wed,5:00,PM,July,6710,7266,2012,2012,
836181.155056745,1040752.94743366,924,Villa Dorado Dr,Craig Rd,11, ,E,981,398,Tue,Thu,4:00,PM,November,3880,3695,2015,2015,2017/01/04 18:04:09+00
840712.875980161,1040851.91147457,925,Villa Dorado Dr,Schuetz Rd,6, ,W,982,523,Fri,Thu,5:00,PM,June,5200,5308,2017,2017,2017/11/09 18:50:49+00
865164.246368662,976049.012537323,926,Von Talge Rd,East Concord Rd,11, ,S,983,458,Fri,Fri,5:00,PM,November,4790,5111,2010,2010,
863898.267601412,972298.45999907,927,Von Talge Rd,Theiss Rd,5,526,N,984,390,Fri,Fri,5:00,PM,May,3800,4164,2012,2012,
865090.44107008,973244.414471991,928,Von Talge Rd,Theisscord Rd,11, ,N,985,350,Fri,Fri,7:00,AM,November,3390,3767,2010,2010,
850301.27970358,1038515.71503149,929,Warson Rd,Baur Rd,8, ,N,986,439,Wed,Fri,12:00,PM,August,4240,4417,2013,2013,
849489.242613744,1042340.02070307,930,Warson Rd,Lackland Rd,8, ,N,987,276,Fri,Fri,4:00,PM,November,2850,3029,2013,2013,2015/10/13 16:23:15+00
850246.186965995,1034034.46513574,931,Warson Rd,Olive Blvd,8, ,N,988,1373,Tue,Tue,4:00,PM,August,14440,15043,2013,2013,
849796.534321997,1040998.00665482,932,Warson Rd,Page Blvd,8, ,N,989,492,Fri,Wed,5:00,PM,August,5130,5480,2013,2013,
849809.554965246,1040802.69405332,933,Warson Rd,Page Blvd,8, ,S,990,751,Mon,Mon,11:00,AM,June,7460,7802,2013,2013,2015/10/13 16:23:09+00
874757.853165664,1070659.36367057,934,Washington St,I-270,3, ,NW,991,1110,Tue,Tue,4:00,PM,March,12060,12426,2016,2016,2017/01/04 18:05:05+00
866683.85520608,1078581.27696057,935,Washington St,Lindbergh Blvd,3,152,SE,992,1443,Fri,Fri,4:00,PM,March,16060,16203,2016,2016,2017/01/04 18:05:46+00
870609.20857583,1076264.60278816,936,Washington St,New Florissant Rd,3, ,NW,993,847,Fri,Tue,5:00,PM,March,8090,8009,2016,2016,2017/01/04 18:06:24+00
870826.222249411,1076134.39438716,937,Washington St,New Florissant Rd,3, ,SE,994,699,Wed,Tue,4:00,PM,March,7120,7162,2016,2016,2017/01/04 18:06:55+00
872562.333606578,1073981.61654049,938,Washington St,St Anthony Ln,3, ,SE,995,737,Fri,Tue,5:00,PM,March,7340,7474,2016,2016,2017/01/04 18:07:30+00
867848.791852579,1078013.73478857,939,Washington St,St Ferdinand St,3, ,NW,996,1615,Fri,Fri,4:00,PM,March,18310,18239,2016,2016,2017/01/04 18:08:11+00
868022.403053913,1077896.54703082,940,Washington St,St Ferdinand St,3, ,SE,997,920,Fri,Tue,5:00,PM,March,8750,8774,2016,2016,2017/01/04 18:08:48+00
885357.972713411,988493.266848236,941,Weber Rd (River City Blvd),Alabama - Lemay Ferry Rd,6,402,N,998,1024,Fri,Fri,5:00,PM,June,12510,14073,2014,2014,2014/11/20 16:50:01+00
873380.472062163,990879.741077907,942,Weber Rd,Gravois Rd,7, ,E,999,1282,Fri,Wed,5:00,PM,July,13850,14308,2014,2014,2014/11/20 16:46:06+00
872047.138442747,990754.740999825,943,Weber Rd,Gravois Rd,6, ,W,1000,313,Fri,Wed,5:00,PM,June,3220,3251,2014,2014,2014/11/20 16:48:03+00
865561.721951663,991632.51877182,944,Weber Rd,Laclede Station Rd,6, ,E,1001,372,Fri,Wed,7:00,AM,June,3630,3818,2014,2014,2014/11/20 16:46:43+00
870679.777332328,990941.546728574,945,Weber Rd,Mackenzie Rd,6, ,W,1002,577,Fri,Thu,5:00,PM,June,5760,6079,2014,2014,2014/11/20 16:48:42+00
822598.944032244,1000889.69481124,946,Weidman Rd,Carman Rd,4, ,N,1005,618,Thu,Wed,5:00,PM,April,6600,6793,2017,2017,2017/07/21 16:14:58+00
